<http://dbpedia.org/resource/Category:Civil_parish_of_Keady>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Barony_of_Armagh>
<http://dbpedia.org/resource/Dungannon_and_South_Tyrone_Borough_Council>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Dungannon_and_South_Tyrone_Borough_Council>
<http://dbpedia.org/resource/Category:Castles_in_County_Down>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Archaeological_sites_in_County_Down>
<http://dbpedia.org/resource/Donemana>	<http://dbpedia.org/ontology/populationTotal>	"586"^^<http://www.w3.org/2001/XMLSchema#nonNegativeInteger>
<http://dbpedia.org/resource/Knocknacarry>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Civil_parish_of_Layd>
<http://dbpedia.org/resource/Eskra>	<http://dbpedia.org/ontology/populationTotal>	"815"^^<http://www.w3.org/2001/XMLSchema#nonNegativeInteger>
<http://dbpedia.org/resource/Annalong>	<http://www.w3.org/2000/01/rdf-schema#label>	"Annalong"@en
<http://dbpedia.org/resource/Madden,_County_Armagh>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Northern_Ireland>
<http://dbpedia.org/resource/Garvagh>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Northern_Ireland>
<http://dbpedia.org/resource/Roman_Catholic_Diocese_of_Derry>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Roman_Catholic_dioceses_established_in_the_12th_century>
<http://dbpedia.org/resource/Ballynafern>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Northern_Ireland>
<http://dbpedia.org/resource/Rathlin_Island>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Volcanism_of_Northern_Ireland>
<http://dbpedia.org/resource/Ardtole>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Townlands_of_County_Down>
<http://dbpedia.org/resource/Cavanakill>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Civil_parish_of_Ballymyre>
<http://dbpedia.org/resource/Salry>	<http://www.w3.org/2000/01/rdf-schema#label>	"Salry"@en
