<http://dbpedia.org/resource/Category:Linlithgow>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Wikipedia_categories_named_after_populated_places_in_Scotland>
<http://dbpedia.org/resource/Category:Housing_estates_in_Scotland>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Housing_estates_in_the_United_Kingdom>
<http://dbpedia.org/resource/Category:Geography_of_Fife>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Fife>
<http://dbpedia.org/resource/Category:Banff_and_Buchan>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Committee_areas_of_Aberdeenshire>
<http://dbpedia.org/resource/Shuna,_Slate_Islands>	<http://dbpedia.org/ontology/country>	<http://dbpedia.org/resource/Scotland>
<http://dbpedia.org/resource/Preston_Mill>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Category_A_listed_buildings_in_East_Lothian>
<http://dbpedia.org/resource/Stockinish_Island>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Islands_off_Lewis_and_Harris>
<http://dbpedia.org/resource/Ceann_Ear>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Uninhabited_islands_of_the_Outer_Hebrides>
<http://dbpedia.org/resource/Category:Geography_of_East_Lothian>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Geography_of_Scotland_by_council_area>
<http://dbpedia.org/resource/Category:Villages_in_Harris,_Outer_Hebrides>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Harris,_Outer_Hebrides>
<http://dbpedia.org/resource/Category:Volcanoes_of_Scotland>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Volcanoes_of_the_United_Kingdom_by_country>
<http://dbpedia.org/resource/Sanda_Island>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Islands_of_the_Clyde>
<http://dbpedia.org/resource/Bellsquarry>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Livingston,_West_Lothian>
<http://dbpedia.org/resource/Category:Buildings_and_structures_on_Mar_Lodge_Estate>	<http://www.w3.org/2004/02/skos/core#broader>	<http://dbpedia.org/resource/Category:Buildings_and_structures_in_Aberdeenshire>
<http://dbpedia.org/resource/Kilchrenan>	<http://www.w3.org/2000/01/rdf-schema#label>	"Kilchrenan"@en
<http://dbpedia.org/resource/Burravoe>	<http://www.w3.org/2000/01/rdf-schema#label>	"Burravoe"@en
<http://dbpedia.org/resource/Spango_Valley>	<http://purl.org/dc/terms/subject>	<http://dbpedia.org/resource/Category:Valleys_of_Inverclyde>
